Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Agus Medina,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7,7,628,7.0,5,0,5,5,0,0,0,0,0.72,0.00,0.72,0.72,0.72,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,5,13,10,76.9,1.86,1.43,0.38,0.50,0.0,0,0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7,628,90,99.7,7.0,7,90,6,0,0,0,1.14,14,15,-1,-0.14,+44.86,es ESP,"FW,MF",Albacete,La Liga 2,31-023,1994,7.0,0,0,0,8,8,1,17,1,5,0.0,0.0,0
Kevin Medina,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,7,4,348,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,1,9,4,44.4,2.33,1.03,0.11,0.25,0.0,0,0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,7,348,50,55.2,3.9,4,57,0,3,40,0,0.86,5,7,-2,-0.52,+0.12,es ESP,"MF,FW",Córdoba,La Liga 2,24-217,2001,3.9,2,0,0,11,12,4,13,2,6,0.0,0.0,0
Fernando Medrano,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,7,7,561,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0,2,1,50.0,0.32,0.16,0.00,0.00,0.0,0,0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,7,561,80,89.0,6.2,7,80,5,0,0,0,1.00,7,8,-1,-0.16,+2.45,es ESP,"DF,MF",CD Mirandés,La Liga 2,25-189,2000,6.2,1,0,0,9,2,1,16,9,7,0.0,0.0,0
Mateo Mejía,es ESP,MF,Burgos,La Liga 2,22-184,2003,6,1,118,1.3,2,0,2,2,0,0,1,0,1.53,0.00,1.53,1.53,1.53,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,2,5,3,60.0,3.81,2.29,0.40,0.67,0.0,0,0,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Burgos,La Liga 2,22-184,2003,6,118,20,18.7,1.3,1,69,0,5,10,1,1.50,2,2,0,0.00,-0.88,es ESP,MF,Burgos,La Liga 2,22-184,2003,1.3,1,0,0,3,4,1,3,0,2,0.0,0.0,0
Pedro Alejandro García Mejías,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,7,7,615,6.8,3,1,4,3,0,0,1,0,0.44,0.15,0.59,0.44,0.59,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,3,13,4,30.8,1.90,0.59,0.23,0.75,0.0,0,0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,7,615,88,97.6,6.8,7,88,5,0,0,0,1.57,6,4,+2,+0.29,+0.29,es ESP,"MF,FW",Las Palmas,La Liga 2,22-196,2003,6.8,1,0,0,8,11,3,20,2,13,0.0,0.0,0
Meléndez,es ESP,MF,Albacete,La Liga 2,26-141,1999,7,6,449,5.0,0,1,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Albacete,La Liga 2,26-141,1999,7,449,64,71.3,5.0,6,67,2,1,45,0,1.14,7,12,-5,-1.00,-2.49,es ESP,MF,Albacete,La Liga 2,26-141,1999,5.0,1,0,0,9,7,0,4,10,8,0.0,0.0,0
Gonzalo Melero,es ESP,MF,Leganés,La Liga 2,31-272,1994,7,3,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0,3,0,0.0,1.04,0.00,0.00,0,0.0,0,0,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Leganés,La Liga 2,31-272,1994,7,259,37,41.1,2.9,3,64,0,4,17,0,1.00,1,4,-3,-1.04,-1.77,es ESP,MF,Leganés,La Liga 2,31-272,1994,2.9,0,0,0,4,3,0,2,1,3,0.0,0.0,0
David Mella,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,5,3,301,3.3,2,1,3,2,0,0,0,0,0.60,0.30,0.90,0.60,0.90,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,2,6,4,66.7,1.79,1.20,0.33,0.50,0.0,0,0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,5,301,60,47.8,3.3,3,82,2,2,28,0,2.20,9,2,+7,+2.09,+1.00,es ESP,"DF,MF",La Coruña,La Liga 2,20-131,2005,3.3,0,0,0,2,2,2,11,4,5,0.0,0.0,0
Jérémy Mellot,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7,7,630,7.0,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0,1,0,0.0,0.14,0.00,0.00,0,0.0,0,0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7,630,90,100.0,7.0,7,90,7,0,0,0,1.14,10,11,-1,-0.14,0,fr FRA,DF,Castellón,La Liga 2,31-187,1994,7.0,1,0,0,9,9,0,10,6,7,0.0,0.0,0
Izan Merino,es ESP,MF,Málaga,La Liga 2,19-169,2006,4,4,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0,3,1,33.3,0.80,0.27,0.00,0.00,0.0,0,0,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Málaga,La Liga 2,19-169,2006,4,336,84,53.3,3.7,4,84,3,0,0,0,2.00,4,3,+1,+0.27,+0.88,es ESP,MF,Málaga,La Liga 2,19-169,2006,3.7,1,0,0,1,3,0,0,0,1,0.0,0.0,0
Víctor Meseguer,es ESP,MF,Valladolid,La Liga 2,26-114,1999,7,7,541,6.0,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,1,6,4,66.7,1.00,0.67,0.17,0.25,0.0,0,0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,MF,Valladolid,La Liga 2,26-114,1999,7,541,77,85.9,6.0,7,77,2,0,0,0,1.57,6,4,+2,+0.33,-0.68,es ESP,MF,Valladolid,La Liga 2,26-114,1999,6.0,3,0,0,11,5,0,0,7,6,0.0,0.0,0
Clément Michelin,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,3,1,129,1.4,0,1,1,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0,2,1,50.0,1.40,0.70,0.00,0.00,0.0,0,0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,3,129,43,20.5,1.4,1,71,0,2,29,2,2.00,5,4,+1,+0.70,+0.16,fr FRA,DF,Racing Sant,La Liga 2,28-143,1997,1.4,0,0,0,2,1,0,12,2,5,0.0,0.0,0
Miguel,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,7,6,505,5.6,2,0,2,2,0,0,1,0,0.36,0.00,0.36,0.36,0.36,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,2,18,9,50.0,3.21,1.60,0.11,0.22,0.0,0,0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,7,505,72,80.2,5.6,6,80,2,1,27,0,1.00,5,4,+1,+0.18,+0.90,es ESP,"FW,MF",Leganés,La Liga 2,26-028,1999,5.6,1,0,0,10,19,1,2,2,2,0.0,0.0,0
Florian Miguel,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7,7,630,7.0,1,2,3,1,0,0,0,0,0.14,0.29,0.43,0.14,0.43,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,1,4,2,50.0,0.57,0.29,0.25,0.50,0.0,0,0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7,630,90,100.0,7.0,7,90,7,0,0,0,1.71,12,7,+5,+0.71,0,fr FRA,DF,Burgos,La Liga 2,29-030,1996,7.0,0,0,0,7,9,1,21,8,12,0.0,0.0,0
Jon Mikel Magunagoitia,es ESP,GK,Eibar,La Liga 2,25-056,2000,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7,630,90,100.0,7.0,7,90,7,0,0,0,1.57,10,6,+4,+0.57,0,es ESP,GK,Eibar,La Liga 2,25-056,2000,7.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
